site,site_lat,site_lon,id,lat,lon,scientific_name,growth_form,genus,species,family
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06077,40.81810756509868,-104.74649737044928,Hesperostipa comata (Trin. & Rupr.) Barkworth,Graminoid,Hesperostipa,comata,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06193,40.81874634865974,-104.74608144088242,Thelesperma filifolium (Hook.) A. Gray,Forb,Thelesperma,filifolium,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06013,40.81875282243247,-104.7452405997284,Thelesperma filifolium (Hook.) A. Gray,Forb,Thelesperma,filifolium,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06011,40.81869219382448,-104.74544698888504,Hesperostipa comata (Trin. & Rupr.) Barkworth,Graminoid,Hesperostipa,comata,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06046,40.81687193512468,-104.74432444233668,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06095,40.81834667421648,-104.74652238108833,Thelesperma filifolium (Hook.) A. Gray,Forb,Thelesperma,filifolium,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06018,40.81862582514651,-104.74503217045992,Hesperostipa comata (Trin. & Rupr.) Barkworth,Graminoid,Hesperostipa,comata,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06036,40.81785121438744,-104.74408790667148,Thelesperma filifolium (Hook.) A. Gray,Forb,Thelesperma,filifolium,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06074,40.81784522460645,-104.74640108885532,Hesperostipa comata (Trin. & Rupr.) Barkworth,Graminoid,Hesperostipa,comata,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06039,40.81762863647391,-104.74417297129408,Hesperostipa comata (Trin. & Rupr.) Barkworth,Graminoid,Hesperostipa,comata,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06502,40.81866194881896,-104.74505339847693,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06064,40.817157399967506,-104.74646879444524,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06044,40.81717814520103,-104.7441656943069,Hesperostipa comata (Trin. & Rupr.) Barkworth,Graminoid,Hesperostipa,comata,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06047,40.81689939212044,-104.74423923458852,Hesperostipa comata (Trin. & Rupr.) Barkworth,Graminoid,Hesperostipa,comata,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06040,40.81719836872296,-104.74410619946786,Hesperostipa comata (Trin. & Rupr.) Barkworth,Graminoid,Hesperostipa,comata,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06021,40.8187141599314,-104.74461637544584,Hesperostipa comata (Trin. & Rupr.) Barkworth,Graminoid,Hesperostipa,comata,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06019,40.8187231833675,-104.74461990189788,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06041,40.81725935481999,-104.74407000571752,Thelesperma filifolium (Hook.) A. Gray,Forb,Thelesperma,filifolium,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06025,40.818562026101326,-104.74407135657808,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06511,40.81867618521884,-104.74652416632856,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06503,40.8180184703992,-104.74408680261826,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06076,40.81783876360565,-104.7464010538625,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06057,40.81692291828234,-104.74575171113754,Thelesperma filifolium (Hook.) A. Gray,Forb,Thelesperma,filifolium,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06055,40.81689525253745,-104.74505481445291,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06194,40.818696784594366,-104.74576666873595,Thelesperma filifolium (Hook.) A. Gray,Forb,Thelesperma,filifolium,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06508,40.816933374793415,-104.74464334035748,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06507,40.81699481872252,-104.74410826947182,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06033,40.818033224769614,-104.74418156837191,Hesperostipa comata (Trin. & Rupr.) Barkworth,Graminoid,Hesperostipa,comata,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06509,40.81694984356088,-104.7457279879418,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06012,40.818701032213134,-104.74543511445324,Thelesperma filifolium (Hook.) A. Gray,Forb,Thelesperma,filifolium,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06050,40.81692384436715,-104.7447462089248,Thelesperma filifolium (Hook.) A. Gray,Forb,Thelesperma,filifolium,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06078,40.81808636214976,-104.74650911317362,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06049,40.816934520449514,-104.74441757827,Hesperostipa comata (Trin. & Rupr.) Barkworth,Graminoid,Hesperostipa,comata,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06080,40.818267087766706,-104.74642708892246,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06024,40.81869509261388,-104.74436717457368,Thelesperma filifolium (Hook.) A. Gray,Forb,Thelesperma,filifolium,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06029,40.818308572899824,-104.74414417735196,Thelesperma filifolium (Hook.) A. Gray,Forb,Thelesperma,filifolium,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06099,40.81869593534151,-104.74633502290754,Thelesperma filifolium (Hook.) A. Gray,Forb,Thelesperma,filifolium,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06032,40.81809028140273,-104.74408632859306,Thelesperma filifolium (Hook.) A. Gray,Forb,Thelesperma,filifolium,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06026,40.818616618702414,-104.74409471218851,Thelesperma filifolium (Hook.) A. Gray,Forb,Thelesperma,filifolium,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06506,40.81703300519981,-104.744167170181,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06020,40.81872333338685,-104.74465551190896,Thelesperma filifolium (Hook.) A. Gray,Forb,Thelesperma,filifolium,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06004,40.818629307001174,-104.7460866234364,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06060,40.81688864431975,-104.746167560611,Thelesperma filifolium (Hook.) A. Gray,Forb,Thelesperma,filifolium,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06017,40.81868855438282,-104.74495358702396,Thelesperma filifolium (Hook.) A. Gray,Forb,Thelesperma,filifolium,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06505,40.817118692424536,-104.74409515191432,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06073,40.81776989412454,-104.74650800501948,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06510,40.81842971816732,-104.74651097335534,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06091,40.81861152311559,-104.74650010063068,Thelesperma filifolium (Hook.) A. Gray,Forb,Thelesperma,filifolium,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06053,40.81687719964229,-104.74506197542452,Hesperostipa comata (Trin. & Rupr.) Barkworth,Graminoid,Hesperostipa,comata,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06042,40.81732221611957,-104.74408122427126,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06504,40.81766572758907,-104.74413702036192,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06027,40.81844826957556,-104.74401281768392,Hesperostipa comata (Trin. & Rupr.) Barkworth,Graminoid,Hesperostipa,comata,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06062,40.81714398996811,-104.746468974446,Hesperostipa comata (Trin. & Rupr.) Barkworth,Graminoid,Hesperostipa,comata,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06083,40.81834754511223,-104.74649867053294,Hesperostipa comata (Trin. & Rupr.) Barkworth,Graminoid,Hesperostipa,comata,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06015,40.81872565728139,-104.7452074671086,Hesperostipa comata (Trin. & Rupr.) Barkworth,Graminoid,Hesperostipa,comata,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06010,40.818692278846775,-104.74545290888184,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06030,40.81825408548703,-104.74416825284436,Hesperostipa comata (Trin. & Rupr.) Barkworth,Graminoid,Hesperostipa,comata,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06035,40.817833917084485,-104.7440761629922,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06070,40.81757576587571,-104.74645132073796,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06051,40.816932816800936,-104.74475326639806,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06054,40.816868305272656,-104.74503955192486,Thelesperma filifolium (Hook.) A. Gray,Forb,Thelesperma,filifolium,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06079,40.8182588328852,-104.74645075945271,Hesperostipa comata (Trin. & Rupr.) Barkworth,Graminoid,Hesperostipa,comata,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06065,40.81744447816277,-104.74651237287722,Hesperostipa comata (Trin. & Rupr.) Barkworth,Graminoid,Hesperostipa,comata,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06003,40.81866874008265,-104.7463232858649,Hesperostipa comata (Trin. & Rupr.) Barkworth,Graminoid,Hesperostipa,comata,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06296,40.81812866381822,-104.74643819676145,Thelesperma filifolium (Hook.) A. Gray,Forb,Thelesperma,filifolium,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06195,40.8169844090697,-104.74420323773636,Thelesperma filifolium (Hook.) A. Gray,Forb,Thelesperma,filifolium,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06063,40.8171260839125,-104.74645735688638,Thelesperma filifolium (Hook.) A. Gray,Forb,Thelesperma,filifolium,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06002,40.81869316482945,-104.74633029720393,Thelesperma filifolium (Hook.) A. Gray,Forb,Thelesperma,filifolium,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06098,40.81834211131572,-104.74654607163912,Thelesperma filifolium (Hook.) A. Gray,Forb,Thelesperma,filifolium,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06096,40.81746669788791,-104.74645278478287,Thelesperma filifolium (Hook.) A. Gray,Forb,Thelesperma,filifolium,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06097,40.81746411750359,-104.7464990655045,Thelesperma filifolium (Hook.) A. Gray,Forb,Thelesperma,filifolium,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06081,40.818342124339814,-104.74655200052769,Thelesperma filifolium (Hook.) A. Gray,Forb,Thelesperma,filifolium,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06093,40.81869517767037,-104.74438735357089,Hesperostipa comata (Trin. & Rupr.) Barkworth,Graminoid,Hesperostipa,comata,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06087,40.81862800683342,-104.74644090149738,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06009,40.81868607597814,-104.74564830319493,Hesperostipa comata (Trin. & Rupr.) Barkworth,Graminoid,Hesperostipa,comata,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06196,40.81844899694941,-104.74646364718164,Thelesperma filifolium (Hook.) A. Gray,Forb,Thelesperma,filifolium,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06089,40.81866972421897,-104.74652413132377,Hesperostipa comata (Trin. & Rupr.) Barkworth,Graminoid,Hesperostipa,comata,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06068,40.817605241813546,-104.74643906707904,Hesperostipa comata (Trin. & Rupr.) Barkworth,Graminoid,Hesperostipa,comata,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06071,40.817746598021344,-104.74648460166902,Hesperostipa comata (Trin. & Rupr.) Barkworth,Graminoid,Hesperostipa,comata,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06014,40.8187437091125,-104.745215707176,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06038,40.817661302589485,-104.7441370653606,Thelesperma filifolium (Hook.) A. Gray,Forb,Thelesperma,filifolium,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06086,40.81854029577384,-104.74642856872993,Hesperostipa comata (Trin. & Rupr.) Barkworth,Graminoid,Hesperostipa,comata,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06059,40.81687026761039,-104.74608259732592,Hesperostipa comata (Trin. & Rupr.) Barkworth,Graminoid,Hesperostipa,comata,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06034,40.817624185181664,-104.7441611586433,Hesperostipa comata (Trin. & Rupr.) Barkworth,Graminoid,Hesperostipa,comata,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06069,40.81761594375244,-104.74642706542458,Thelesperma filifolium (Hook.) A. Gray,Forb,Thelesperma,filifolium,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06067,40.81747306010801,-104.74650013126949,Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths,Graminoid,Bouteloua,gracilis,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06192,40.81770369905449,-104.74649110649966,Thelesperma filifolium (Hook.) A. Gray,Forb,Thelesperma,filifolium,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06085,40.818448073949384,-104.7464636421818,Thelesperma filifolium (Hook.) A. Gray,Forb,Thelesperma,filifolium,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06100,40.81771971288528,-104.746455317503,Thelesperma filifolium (Hook.) A. Gray,Forb,Thelesperma,filifolium,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.09985,40.81868954189789,-104.7453877958069,Thelesperma filifolium (Hook.) A. Gray,Forb,Thelesperma,filifolium,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06199,40.81774571965394,-104.74649172827152,Thelesperma filifolium (Hook.) A. Gray,Forb,Thelesperma,filifolium,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06198,40.81699045420531,-104.7441355868003,Thelesperma filifolium (Hook.) A. Gray,Forb,Thelesperma,filifolium,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06261,40.8181276756657,-104.74640854741496,Thelesperma filifolium (Hook.) A. Gray,Forb,Thelesperma,filifolium,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06263,40.81869593534151,-104.74633502290754,Hesperostipa comata (Trin. & Rupr.) Barkworth,Graminoid,Hesperostipa,comata,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06613,40.8182358360532,-104.74648620773527,Thelesperma filifolium (Hook.) A. Gray,Forb,Thelesperma,filifolium,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06615,40.81843884394921,-104.74646359218336,Thelesperma filifolium (Hook.) A. Gray,Forb,Thelesperma,filifolium,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06614,40.818263473943055,-104.74646264221404,Hesperostipa comata (Trin. & Rupr.) Barkworth,Graminoid,Hesperostipa,comata,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06610,40.81868607597814,-104.74564830319493,Hesperostipa comata (Trin. & Rupr.) Barkworth,Graminoid,Hesperostipa,comata,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06611,40.81869519267997,-104.7443909145704,Hesperostipa comata (Trin. & Rupr.) Barkworth,Graminoid,Hesperostipa,comata,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06612,40.8174399560578,-104.74648871764212,Hesperostipa comata (Trin. & Rupr.) Barkworth,Graminoid,Hesperostipa,comata,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06294,40.81837431211312,-104.74649881554258,Thelesperma filifolium (Hook.) A. Gray,Forb,Thelesperma,filifolium,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06272,40.81865554298545,-104.74502968263552,Opuntia polyacantha Haw.,Cactus,Opuntia,polyacantha,Cactaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06290,40.817081611836386,-104.744135845593,Echinocereus viridiflorus Engelm.,Cactus,Echinocereus,viridiflorus,Cactaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06277,40.81814673145168,-104.74412745866236,Vulpia octoflora (Walter) Rydb.,Graminoid,Vulpia,octoflora,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06285,40.81770988817208,-104.74409625432295,Carex filifolia Nutt.,Graminoid,Carex,filifolia,Cyperaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06284,40.81786666212852,-104.74408543312884,Elymus elymoides (Raf.) Swezey,Graminoid,Elymus,elymoides,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06286,40.81766748444091,-104.74413107353509,Sphaeralcea coccinea (Nutt.) Rydb.,Forb,Sphaeralcea,coccinea,Malvaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06282,40.817877572759514,-104.74408654689438,Artemisia frigida Willd.,Drought deciduous broadleaf,Artemisia,frigida,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06265,40.81872450748286,-104.74612888676477,Sporobolus cryptandrus (Torr.) A. Gray,Graminoid,Sporobolus,cryptandrus,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06289,40.81722049635242,-104.744107160224,Gutierrezia sarothrae (Pursh) Britton & Rusby,Drought deciduous broadleaf,Gutierrezia,sarothrae,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06278,40.8181066591839,-104.74409333522684,Pascopyrum smithii (Rydb.) Á. Löve,Graminoid,Pascopyrum,smithii,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06274,40.818583934153295,-104.74411271492592,Aristida purpurea Nutt.,Graminoid,Aristida,purpurea,NA
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06291,40.817018705833405,-104.74410446921044,Picradeniopsis oppositifolia (Nutt.) Rydb. ex Britton,Forb,Picradeniopsis,oppositifolia,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06264,40.81869396370015,-104.74632318977424,Elymus elymoides (Raf.) Swezey,Graminoid,Elymus,elymoides,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06279,40.81803503751144,-104.74417918482985,Echinocereus viridiflorus Engelm.,Cactus,Echinocereus,viridiflorus,Cactaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06281,40.8179211863518,-104.74407795849024,Carex filifolia Nutt.,Graminoid,Carex,filifolia,Cyperaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06276,40.81822393596764,-104.74409967584688,Carex duriuscula C.A. Mey.,Graminoid,Carex,duriuscula,Cyperaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06269,40.81869579822849,-104.74563524135026,Artemisia frigida Willd.,Drought deciduous broadleaf,Artemisia,frigida,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06292,40.81695414816757,-104.74412646976224,Echinocereus viridiflorus Engelm.,Cactus,Echinocereus,viridiflorus,Cactaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06273,40.818652470672795,-104.74494185504592,Echinocereus viridiflorus Engelm.,Cactus,Echinocereus,viridiflorus,Cactaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06287,40.8176648347004,-104.74413347206536,Vulpia octoflora (Walter) Rydb.,Graminoid,Vulpia,octoflora,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06283,40.8178775543485,-104.74407824650991,Eriogonum effusum Nutt.,Drought deciduous broadleaf,Eriogonum,effusum,Polygonaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06280,40.81802675659418,-104.74413417949012,Opuntia polyacantha Haw.,Cactus,Opuntia,polyacantha,Cactaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06275,40.818321238417454,-104.74411682048432,Aristida purpurea Nutt.,Graminoid,Aristida,purpurea,NA
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06266,40.81872741394915,-104.74608032901908,Eriogonum effusum Nutt.,Drought deciduous broadleaf,Eriogonum,effusum,Polygonaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06268,40.81872454072821,-104.74575472211602,Pascopyrum smithii (Rydb.) Á. Löve,Graminoid,Pascopyrum,smithii,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06267,40.81872775364091,-104.74591574268862,Opuntia polyacantha Haw.,Cactus,Opuntia,polyacantha,Cactaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06270,40.81869312970328,-104.74563761967246,Sphaeralcea coccinea (Nutt.) Rydb.,Forb,Sphaeralcea,coccinea,Malvaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06288,40.81724611138236,-104.74408436982124,Gutierrezia sarothrae (Pursh) Britton & Rusby,Drought deciduous broadleaf,Gutierrezia,sarothrae,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06271,40.81871587152126,-104.74559017021072,Carex duriuscula C.A. Mey.,Graminoid,Carex,duriuscula,Cyperaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06708,40.816911573538185,-104.74450158670916,Gutierrezia sarothrae (Pursh) Britton & Rusby,Drought deciduous broadleaf,Gutierrezia,sarothrae,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06621,40.81702429818452,-104.74651801261832,Carex filifolia Nutt.,Graminoid,Carex,filifolia,Cyperaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06707,40.816898192834685,-104.74447563455658,Escobaria vivipara (Nutt.) Buxbaum,Cactus,Escobaria,vivipara,Cactaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06619,40.8168975927892,-104.746153354275,Aristida purpurea Nutt.,Graminoid,Aristida,purpurea,NA
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06706,40.81688047582895,-104.74441660371284,Pascopyrum smithii (Rydb.) Á. Löve,Graminoid,Pascopyrum,smithii,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06617,40.816908352939464,-104.7461415030672,Carex filifolia Nutt.,Graminoid,Carex,filifolia,Cyperaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06703,40.81691788857126,-104.7441446053783,Echinocereus viridiflorus Engelm.,Cactus,Echinocereus,viridiflorus,Cactaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06699,40.81691452989395,-104.74480652545954,Opuntia polyacantha Haw.,Cactus,Opuntia,polyacantha,Cactaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06701,40.81730717112015,-104.74408137727816,Heterotheca villosa (Pursh) Shinners,Forb,Heterotheca,villosa,Asteraceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06634,40.81834667421648,-104.74652238108833,Elymus elymoides (Raf.) Swezey,Graminoid,Elymus,elymoides,Poaceae
CPER,40.817814,-104.745302,NEON.PLA.D10.CPER.06627,40.81737556721991,-104.7464800955468,Escobaria vivipara (Nutt.) Buxbaum,Cactus,Escobaria,vivipara,Cactaceae
